strike_expiry,strike_30,strike_60,atr_expiry,atr_30,atr_60,ret_expiry,ret_30,ret_60,mfe_expiry,mae_expiry,ticker,timestamp,confidence
True,True,True,True,True,True,[-12.13000488],[7.20999146],[-12.13000488],27.80999755859375,-25.684402465820312,PLTR,2025-10-06 17:30:00+00:00,0.6
False,False,False,True,True,True,[-16.5677948],[3.84220886],[-16.5677948],23.372207641601562,-30.1221923828125,PLTR,2025-10-07 13:30:00+00:00,0.6
False,False,False,True,True,True,[-14.69499207],[-4.61000061],[-14.69499207],25.245010375976562,-28.2493896484375,PLTR,2025-10-07 17:30:00+00:00,1.2
False,False,False,True,True,True,[-15.80499268],[-8.20498657],[-15.80499268],24.135009765625,-29.359390258789062,PLTR,2025-10-08 13:30:00+00:00,0.93
False,False,False,True,True,True,[-16.06999207],[-9.00999451],[-16.06999207],23.870010375976562,-29.6243896484375,PLTR,2025-10-08 17:30:00+00:00,1.53
False,False,False,True,True,True,[-14.16999817],[-3.66000366],[-14.16999817],25.770004272460938,-27.724395751953125,PLTR,2025-10-09 13:30:00+00:00,1.13
False,False,False,True,True,True,[-17.98100281],[-7.4710083],[-17.98100281],21.958999633789062,-31.535400390625,PLTR,2025-10-09 17:30:00+00:00,4.62
False,False,False,True,True,True,[-12.61000061],[-2.1000061],[-12.61000061],27.330001831054688,-26.164398193359375,PLTR,2025-10-10 13:30:00+00:00,0.91
True,True,True,True,True,True,[-7.88499451],[2.625],[-7.88499451],32.05500793457031,-21.43939208984375,PLTR,2025-10-10 17:30:00+00:00,0.6
True,True,True,True,True,True,[-9.36999512],[14.12001038],[-9.36999512],30.57000732421875,-22.924392700195312,PLTR,2025-10-13 13:30:00+00:00,0.6
True,True,True,True,True,True,[-9.72000122],[5.03999329],[-9.72000122],30.220001220703125,-23.274398803710938,PLTR,2025-10-13 17:30:00+00:00,0.6
False,False,False,True,True,True,[-14.24000549],[2.46998596],[-14.24000549],25.699996948242188,-27.794403076171875,PLTR,2025-10-14 13:30:00+00:00,0.6
False,False,False,True,True,True,[-12.25900269],[-7.48400879],[-12.25900269],27.680999755859375,-25.813400268554688,PLTR,2025-10-14 17:30:00+00:00,1.2
True,True,True,True,True,True,[-9.36000061],[-4.71000671],[-9.36000061],30.580001831054688,-22.914398193359375,PLTR,2025-10-15 13:30:00+00:00,1.2
False,False,False,True,True,True,[-12.16000366],[-4.26000977],[-12.16000366],27.779998779296875,-25.714401245117188,PLTR,2025-10-15 17:30:00+00:00,0.6
False,False,False,True,True,True,[-12.89570618],[-6.30570984],[-12.89570618],27.044296264648438,-26.450103759765625,PLTR,2025-10-16 13:30:00+00:00,1.2
True,True,True,True,True,True,[-10.6499939],[-4.05999756],[-10.6499939],29.290008544921875,-24.204391479492188,PLTR,2025-10-16 17:30:00+00:00,0.6
True,True,True,True,True,True,[-9.60499573],[-3.01499939],[-9.60499573],30.335006713867188,-23.159393310546875,PLTR,2025-10-17 13:30:00+00:00,0.6
False,False,False,True,True,True,[-10.66999817],[-4.08000183],[-10.66999817],29.270004272460938,-24.224395751953125,PLTR,2025-10-17 17:30:00+00:00,0.6
False,False,False,True,True,True,[-14.86099243],[-15.00099182],[-14.86099243],25.079010009765625,-28.415390014648438,PLTR,2025-10-20 13:30:00+00:00,2.11
False,False,False,True,True,True,[-14.08999634],[-17.97990417],[-14.08999634],25.850006103515625,-27.644393920898438,PLTR,2025-10-20 17:30:00+00:00,6.11
False,False,False,True,True,True,[-13.56999207],[-15.61999512],[-13.56999207],26.370010375976562,-27.1243896484375,PLTR,2025-10-21 13:30:00+00:00,3.43
False,False,False,True,True,True,[-14.03999329],[-23.28999329],[-14.03999329],25.900009155273438,-27.594390869140625,PLTR,2025-10-21 17:30:00+00:00,3.81
True,True,True,True,True,True,[-4.00999451],[-15.72999573],[-4.00999451],35.93000793457031,-17.56439208984375,PLTR,2025-10-22 13:30:00+00:00,0.6
True,True,True,True,True,True,[-8.02999878],[-21.58439636],[-8.02999878],31.910003662109375,-21.584396362304688,PLTR,2025-10-22 17:30:00+00:00,0.6
False,False,False,True,True,True,[-13.33499146],[-25.93499756],[-13.33499146],26.605010986328125,-26.889389038085938,PLTR,2025-10-23 13:30:00+00:00,1.34
False,False,False,True,True,True,[-13.02999878],[-25.63000488],[-13.02999878],26.910003662109375,-26.584396362304688,PLTR,2025-10-23 17:30:00+00:00,2.46
False,False,False,True,True,True,[-17.31500244],[-29.91500854],[-17.31500244],22.625,-30.869400024414062,PLTR,2025-10-24 13:30:00+00:00,9.65
False,False,False,True,True,True,[-17.14500427],[-29.74501038],[-17.14500427],22.794998168945312,-30.69940185546875,PLTR,2025-10-24 17:30:00+00:00,12.0
False,False,False,True,True,True,[-22.71989441],[-26.62989807],[-22.71989441],17.220108032226562,-36.2742919921875,PLTR,2025-10-27 13:30:00+00:00,12.0
False,False,False,True,True,True,[-21.70999146],[-21.30249023],[-21.70999146],18.230010986328125,-35.26438903808594,PLTR,2025-10-27 17:30:00+00:00,12.0
False,False,False,True,True,True,[-19.83999634],[-21.58999634],[-19.83999634],20.100006103515625,-33.39439392089844,PLTR,2025-10-28 13:30:00+00:00,6.0
False,False,False,True,True,True,[-22.13000488],[-23.88000488],[-22.13000488],17.80999755859375,-35.68440246582031,PLTR,2025-10-28 17:30:00+00:00,6.0
False,False,False,True,True,True,[-29.57989502],[-31.32989502],[-29.57989502],10.360107421875,-43.13429260253906,PLTR,2025-10-29 13:30:00+00:00,24.0
False,False,False,True,True,True,[-31.3500061],[-31.56781006],[-31.3500061],8.589996337890625,-44.90440368652344,PLTR,2025-10-29 17:30:00+00:00,12.0
False,False,False,False,False,False,[-30.53500366],[-30.75280762],[-30.53500366],9.404998779296875,-44.08940124511719,PLTR,2025-10-30 13:30:00+00:00,12.0
False,False,False,False,False,False,[-27.07499695],[-27.2928009],[-27.07499695],12.865005493164062,-40.62939453125,PLTR,2025-10-30 17:30:00+00:00,6.0
False,False,False,False,False,False,[-31.38999939],[-31.60780334],[-31.38999939],8.550003051757812,-44.94439697265625,PLTR,2025-10-31 13:30:00+00:00,12.0
False,False,False,False,False,False,[-33.00500488],[-33.22280884],[-33.00500488],6.93499755859375,-46.55940246582031,PLTR,2025-10-31 17:30:00+00:00,12.0
False,False,False,False,False,False,[-38.25999451],[-38.25999451],[-38.25999451],1.6800079345703125,-51.81439208984375,PLTR,2025-11-03 14:30:00+00:00,12.0
False,False,False,False,False,False,[-39.94000244],[-39.94000244],[-39.94000244],-13.69000244140625,-53.49440002441406,PLTR,2025-11-03 18:30:00+00:00,12.0
False,False,False,False,False,False,[-22.22999573],[-22.22999573],[-22.22999573],4.0200042724609375,-35.784393310546875,PLTR,2025-11-04 14:30:00+00:00,12.0
False,False,False,False,False,False,[-23.25],[-23.25],[-23.25],3.0,-36.80439758300781,PLTR,2025-11-04 18:30:00+00:00,1.87
False,False,False,False,False,False,[-19.33999634],[-19.33999634],[-19.33999634],6.910003662109375,-32.89439392089844,PLTR,2025-11-05 14:30:00+00:00,0.6
False,False,False,False,False,False,[-20.41000366],[-20.41000366],[-20.41000366],5.839996337890625,-33.96440124511719,PLTR,2025-11-05 18:30:00+00:00,0.6
False,False,False,False,False,False,[-10.08499146],[-10.08499146],[-10.08499146],16.165008544921875,-23.639389038085938,PLTR,2025-11-06 14:30:00+00:00,1.2
False,False,False,False,False,False,[-7.6000061],[-7.6000061],[-7.6000061],18.649993896484375,-21.154403686523438,PLTR,2025-11-06 18:30:00+00:00,0.6
False,False,False,False,False,False,[-7.05999756],[-7.05999756],[-7.05999756],19.19000244140625,-20.614395141601562,PLTR,2025-11-07 14:30:00+00:00,0.6
False,False,False,False,False,False,[-10.50999451],[-10.50999451],[-10.50999451],15.740005493164062,-24.06439208984375,PLTR,2025-11-07 18:30:00+00:00,0.6
False,False,False,False,False,False,[-26.25],[-26.25],[-26.25],-0.0800018310546875,-39.80439758300781,PLTR,2025-11-10 14:30:00+00:00,2.4
False,False,False,False,False,False,[-26.16999817],[-26.16999817],[-26.16999817],-2.67999267578125,-39.724395751953125,PLTR,2025-11-10 18:30:00+00:00,1.2
False,False,False,False,False,False,[-22.62550354],[-22.62550354],[-22.62550354],0.864501953125,-36.179901123046875,PLTR,2025-11-11 14:30:00+00:00,0.6
False,False,False,False,False,False,[-23.49000549],[-23.49000549],[-23.49000549],-6.7800140380859375,-37.044403076171875,PLTR,2025-11-11 18:30:00+00:00,1.93
False,False,False,False,False,False,[-14.75999451],[-14.75999451],[-14.75999451],1.9499969482421875,-28.31439208984375,PLTR,2025-11-12 14:30:00+00:00,0.6
False,False,False,False,False,False,[-16.70999146],[-16.70999146],[-16.70999146],-8.80999755859375,-30.264389038085938,PLTR,2025-11-12 18:30:00+00:00,0.6
False,False,False,False,False,False,[-4.7749939],[-4.7749939],[-4.7749939],3.125,-18.329391479492188,PLTR,2025-11-13 14:30:00+00:00,0.6
False,False,False,False,False,False,[-4.6499939],[-4.6499939],[-4.6499939],3.25,-18.204391479492188,PLTR,2025-11-13 18:30:00+00:00,0.6
False,False,False,False,False,False,[-7.8999939],[-7.8999939],[-7.8999939],-1.30999755859375,-21.454391479492188,PLTR,2025-11-14 14:30:00+00:00,0.3
False,False,False,False,False,False,[-6.58999634],[-6.58999634],[-6.58999634],-2.80499267578125,-20.144393920898438,PLTR,2025-11-14 18:30:00+00:00,0.3
False,False,False,False,False,False,[-3.78500366],[-3.78500366],[-3.78500366],-0.0449981689453125,-17.339401245117188,PLTR,2025-11-17 14:30:00+00:00,0.3
False,False,False,False,False,False,[-3.74000549],[-3.74000549],[-3.74000549],-1.010009765625,-17.294403076171875,PLTR,2025-11-17 18:30:00+00:00,0.3
False,False,False,False,False,False,[-2.72999573],[-2.72999573],[-2.72999573],-2.0099945068359375,-16.284393310546875,PLTR,2025-11-18 14:30:00+00:00,0.3
False,False,False,False,False,False,[0.13999939],[0.13999939],[0.13999939],0.8600006103515625,-13.414398193359375,PLTR,2025-11-18 18:30:00+00:00,0.3
False,False,False,False,False,False,[3.88990784],[3.88990784],[3.88990784],4.6099090576171875,-9.66448974609375,PLTR,2025-11-19 14:30:00+00:00,0.3
False,False,False,False,False,False,[2.05000305],[2.05000305],[2.05000305],2.7700042724609375,-11.50439453125,PLTR,2025-11-19 18:30:00+00:00,0.3
False,False,False,False,False,False,[9.25],[9.25],[9.25],9.970001220703125,-4.3043975830078125,PLTR,2025-11-20 14:30:00+00:00,0.3
False,False,False,False,False,False,[11.72000122],[11.72000122],[11.72000122],12.44000244140625,-1.8343963623046875,PLTR,2025-11-20 18:30:00+00:00,0.3
False,False,False,False,False,False,[13.55439758],[13.55439758],[13.55439758],14.274398803710938,0.9543914794921875,PLTR,2025-11-21 14:30:00+00:00,0.3
False,False,False,False,False,False,[12.6000061],[12.6000061],[12.6000061],13.32000732421875,7.30999755859375,PLTR,2025-11-21 18:30:00+00:00,0.3
False,False,False,False,False,False,[3.60049438],[3.60049438],[3.60049438],4.32049560546875,-1.68951416015625,PLTR,2025-11-24 14:30:00+00:00,0.3
False,False,False,False,False,False,[5.29000854],[5.29000854],[5.29000854],6.010009765625,0.4550018310546875,PLTR,2025-11-24 18:30:00+00:00,0.6
False,False,False,False,False,False,[4.83500671],[4.83500671],[4.83500671],5.5550079345703125,0.9250030517578125,PLTR,2025-11-25 14:30:00+00:00,1.24
False,False,False,False,False,False,[3.91000366],[3.91000366],[3.91000366],4.6300048828125,2.160003662109375,PLTR,2025-11-25 18:30:00+00:00,2.44
False,False,False,False,False,False,[-0.40750122],[-0.40750122],[-0.40750122],0.3125,-2.157501220703125,PLTR,2025-11-26 14:30:00+00:00,6.0
False,False,False,False,False,False,[1.75],[1.75],[1.75],2.470001220703125,1.532196044921875,PLTR,2025-11-26 18:30:00+00:00,6.0
False,False,False,False,False,False,[0.21780396],[0.21780396],[0.21780396],0.93780517578125,0.217803955078125,PLTR,2025-11-28 14:30:00+00:00,6.0
False,False,False,False,False,False,[-0.72000122],[-0.72000122],[-0.72000122],-0.720001220703125,-0.720001220703125,PLTR,2025-12-01 14:30:00+00:00,6.0
